unitid,"instnm","addr","city","stabbr","zip",fips,obereg,"chfnm","chftitle","gentele","fintele","admtele","ein","duns","opeid",opeflag,"webaddr",sector,iclevel,control,affil,hloffer,ugoffer,groffer,fpoffer,hdegoffr,deggrant,pctmin1,pctmin2,pctmin3,pctmin4,hbcu,hospital,medical,tribal,carnegie,locale,openpubl,"act",newid,"deathyr","closedat",cyactive,stat_fa,pseflag,pset4flg,lock_fa,"date_fa",stat_ic,stat_c,prch_c,idx_c,imp_c,lock_sp,stat_sp,stat_ef,prch_ef,idx_ef,imp_ef,pta99_ef,ptacipef,ptb_ef,ptc_ef,ptd_ef,form_f,stat_f,prch_f,idx_f,imp_f,"fybeg","fyend",gpfs,f1gasbcr,f1gasbal,stat_sfa,prch_sfa,idx_sfa,stat_gr,prch_gr,idx_gr,cohrtstu,cohrtyr1,pyaid,cohrtaid,sport1,sport2,sport3,sport4,sport5,transver,longpgm,cohrtmt,cindon,cinson,cotson,cindoff,cinsoff,cotsoff,cindfam,cinsfam,cotsfam,fte,ocrhsi,ocrmsi
101347,"HARRY M AYERS STATE TECHNICAL COLLEGE","1801 COLEMAN RD","ANNISTON","AL","36207",1,5,"EDWARD MEADOWS","PRESIDENT","2568355400","2568355467","2568355455","630510018","077649259","00570500",1,"www.ayers.cc.al.us",4,2,1,1,3,1,2,2,40,1,30,0,1,0,2,2,2,2,40,2,1,"A",-2,"-2","-2",1,1,1,1,81,"111100",1,1,-2,-2,-2,81,1,1,-2,-2,-2,1,-2,1,1,1,1,1,-2,-2,-2,"101999","092000",3,1,1,1,-2,-2,1,-2,-2,1,-2,2,2,-2,-2,-2,-2,-2,3,2,1,,,,15060,15060,16932,6960,6960,8832,772,0,0
101365,"HERZING COLLEGE","280 W VALLEY AVE","BIRMINGHAM","AL","35209",1,5,"DONALD E LEWIS","PRESIDENT","2059162800","2059162809","2059162800","391040865","621426535","01019300",1,"herzing.edu/birmingham",3,1,3,2,5,1,2,2,30,1,37,0,0,0,2,2,2,2,40,1,1,"A",-2,"-2","-2",1,1,1,1,81,"111100",1,1,-2,-2,-2,81,2,2,-2,-2,-2,1,5,5,1,1,3,1,-2,-2,-2,"071999","062000",1,-2,-2,1,-2,-2,1,-2,-2,1,-2,2,2,-2,-2,-2,-2,-2,3,2,1,,,,,,,,,,453,0,0
101392,"HOLLAND JEWELERY SCHOOL","1034 DAWSON AVE","SELMA","AL","36701",1,5,"HOMER L HOLLAND","DEAN","3348744252","-1","-1","630891077","-1","-2",6,"-1",9,3,3,2,1,1,2,2,0,2,-1,-1,-1,-1,2,2,-1,2,-3,6,1,"A",-2,"-2","-2",1,5,1,2,0,"12152000",5,5,-2,-2,-2,170,5,5,-2,-2,-2,5,-2,5,5,5,3,5,-2,-2,-2,"-1","-1",-1,-2,-2,5,-2,-2,,,,,,,,,,,,,,,,,,,,,,,,,,-2,-2
101417,"HUEYTOWN BEAUTY SCHOOL","117 HUEYTOWN PLZ","HUEYTOWN","AL","35023",1,5,"MARY C DUMAS","OWNER","2054915570","-1","2054915570","-1","-1","-2",6,"-1",9,3,3,2,2,1,2,2,0,2,-1,-1,-1,-1,2,2,-1,2,-3,3,1,"A",-2,"-2","-2",1,5,1,2,0,"12152000",5,5,-2,-2,-2,170,5,5,-2,-2,-2,5,-2,5,5,5,3,5,-2,-2,-2,"-1","-1",-1,-2,-2,5,-2,-2,,,,,,,,,,,,,,,,,,,,,,,,,,-2,-2
101435,"HUNTINGDON COLLEGE","1500 E FAIRVIEW","MONTGOMERY","AL","361062148",1,5,"WANDA D BIGHAM","PRESIDENT","3348334222","3348334519","3348334497","630288841","082145608","00101900",1,"www.huntingdon.edu",2,1,2,4,5,1,2,2,30,1,6,1,1,0,2,2,2,2,31,2,1,"A",-2,"-2","-2",1,1,1,1,81,"110600",1,1,-2,-2,-2,81,1,1,-2,-2,-2,1,1,1,1,1,2,1,-2,-2,-2,"061999","052000",1,-2,-2,1,-2,-2,1,-2,-2,1,-2,1,1,0,0,1,0,1,3,2,1,15150,15150,15150,16470,16470,16470,14970,14970,14970,617,0,0
101444,"HUNTSVILLE HOSPITAL SCHOOL OF RADIOLOGIC TECHN","101 SIVLEY RD","HUNTSVILLE","AL","35801",1,5,"EDWARD BOSTON","ADMINISTRATOR","2565178928","2565178928","2565178928","-1","-1","02525400",5,"-1",5,2,2,3,4,1,2,2,0,2,-1,-1,-1,-1,2,2,-1,2,-3,2,1,"A",-2,"-2","-2",1,5,1,2,0,"12152000",5,5,-2,-2,-2,170,5,5,-2,-2,-2,5,-2,5,5,5,2,5,-2,-2,-2,"-1","-1",-1,-2,-2,5,-2,-2,,,,,,,,,,,,,,,,,,,,,,,,,,-2,-2
101453,"INTERNATIONAL BIBLE COLLEGE","3625 HELTON DR","FLORENCE","AL","35630",1,5,"DENNIS JONES","PRESIDENT","2567666610","2567666610224","2567666610223","237013287","077641306","02199700",1,"www.hcu.edu",2,1,2,4,7,1,1,2,20,1,10,0,0,3,2,2,2,2,51,2,1,"A",-2,"-2","-2",1,1,1,1,81,"110600",1,1,-2,-2,-2,81,1,1,-2,-2,-2,1,-2,1,1,1,2,1,-2,-2,-2,"071999","062000",1,-2,-2,1,-2,-2,1,-2,-2,1,-2,2,2,-2,-2,-2,-2,-2,3,2,1,8892,8892,8892,15492,15492,15492,6792,6792,6792,77,0,0
101462,"J F DRAKE STATE TECHNICAL COLLEGE","3421 MERIDIAN ST N","HUNTSVILLE","AL","358111544",1,5,"HELEN T. MCALPINE","PRESIDENT","2565398161100","2565398161120","2565398161110","631002142","039526595","00526000",1,"www.dstc.cc.al.us",4,2,1,1,3,1,2,2,40,1,47,1,1,1,1,2,2,2,40,2,1,"A",-2,"-2","-2",1,1,1,1,81,"111100",1,1,-2,-2,-2,81,1,1,-2,-2,-2,1,-2,5,1,1,1,1,-2,-2,-2,"101999","092000",3,1,1,1,-2,-2,1,-2,-2,1,-2,2,2,-2,-2,-2,-2,-2,1,2,1,,,,7760,7760,8912,3648,3648,4800,372,0,1
101471,"J F INGRAM STATE TECHNICAL COLLEGE","5375 INGRAM RD","DEATSVILLE","AL","36022",1,5,"J. DOUGLAS CHAMBERS","PRESIDENT","3342855177","3342855177","3342855177","630506768","-1","03002500",5,"acs.cc.al.us",4,2,1,1,3,1,2,2,40,1,65,1,1,1,2,2,-1,2,40,4,1,"A",-2,"-2","-2",1,2,1,2,11,"12152000",1,5,-2,-2,-2,81,1,1,-2,-2,-2,1,-2,5,1,1,1,1,-2,-2,-2,"101999","092000",1,1,1,1,-2,-2,1,-2,-2,1,-2,2,2,-2,-2,-2,-2,-2,3,2,1,,,,,,,,,,547,-2,-2
101480,"JACKSONVILLE STATE UNIVERSITY","700 N PELHAM RD","JACKSONVILLE","AL","36265",1,5,"WILLIAM MEEHAN","PRESIDENT","2567825781","2567825006","2567825000","636001099","079107165","00102000",1,"www.jsu.edu",1,1,1,1,8,1,1,2,20,1,20,1,1,1,2,2,2,2,21,4,1,"A",-2,"-2","-2",1,1,1,1,81,"111000",1,1,-2,-2,-2,81,1,1,-2,-2,-2,1,1,1,1,1,1,1,-2,-2,-2,"101999","092000",3,1,1,1,-2,-2,1,-2,-2,1,-2,1,1,1,1,1,0,1,1,2,1,5390,5390,8030,7265,7265,9905,4140,4140,6780,6418,0,0
101499,"JEFFERSON DAVIS COMMUNITY COLLEGE","220 ALCO DR","BREWTON","AL","36426",1,5,"Dr. Susan McBride","President","3348674832","3348091516","3348091590","630502384","085775450","00102100",1,"www.jeffdavis.cc.al.us",4,2,1,1,3,1,2,2,40,1,34,2,1,1,2,2,-1,2,40,6,1,"A",-2,"-2","-2",1,2,1,1,11,"12152000",1,4,-2,-2,1,81,1,1,-2,-2,-2,1,-2,5,1,1,1,1,-2,-2,-2,"101999","092000",1,1,1,1,-2,-2,1,-2,-2,1,-2,1,1,0,1,1,0,1,2,2,1,7850,7850,9410,6500,6500,8060,4520,4520,6080,906,0,0
101505,"JEFFERSON STATE COMMUNITY COLLEGE","2601 CARSON RD","BIRMINGHAM","AL","352153098",1,5,"JUDY MERRITT","PRESIDENT","2058531200","20585312007704","20585312007704","630501357","075459529","00102200",1,"www.jscc.cc.al.us",4,2,1,1,3,1,2,2,40,1,18,0,1,1,2,2,2,2,40,1,1,"A",-2,"-2","-2",1,1,1,1,81,"111100",1,1,-2,-2,-2,81,1,1,-2,-2,-2,1,-2,5,1,1,1,1,-2,-2,-2,"101999","092000",3,1,1,1,-2,-2,1,-2,-2,1,-2,1,1,0,0,1,0,1,1,2,1,,,,9530,9530,10778,4810,4810,6058,3279,0,0
101514,"JOHN C CALHOUN STATE COMMUNITY COLLEGE","HWY 31 N","DECATUR","AL","35601",1,5,"RICHARD G CARPENTER","PRESIDENT","2563062500","2563062626","2563062593","630505871","075464107","00101300",1,"www.calhoun.cc.al.us",4,2,1,1,3,1,2,2,40,1,18,3,2,1,2,2,-1,2,40,2,1,"A",-2,"-2","-2",1,2,1,1,11,"12152000",1,4,-2,-2,1,81,1,1,-2,-2,-2,1,-2,5,1,1,1,1,-2,-2,-2,"101999","092000",1,1,1,1,-2,-2,1,-2,-2,1,-2,1,1,0,1,1,0,1,2,2,1,4610,4610,6170,7910,7910,9470,4410,4410,5970,4547,0,0
101523,"JOHN M PATTERSON STATE TECHNICAL COLLEGE","3920 TROY HWY","MONTGOMERY","AL","361162699",1,5,"J L TAUNTON","PRESIDENT","3342881080250","3342881080241","3342881080274","636014302","091403642","00569300",1,"jptech.cc.al.us",4,2,1,1,3,1,2,2,40,1,48,0,1,1,2,2,2,2,40,2,1,"A",-2,"-2","-2",1,1,1,1,81,"111100",1,1,-2,-2,-2,81,1,1,-2,-2,-2,1,-2,1,1,1,1,1,-2,-2,-2,"101999","092000",1,1,1,1,-2,-2,1,-2,-2,1,-2,2,2,-2,-2,-2,-2,-2,3,2,1,,,,9696,9696,10896,6096,6096,7296,643,0,0
101532,"JOHNSONS BEAUTY SCHOOL","916 MERIDIAN ST N","HUNTSVILLE","AL","35801",1,5,"-1","-1","2055391322","-1","-1","-1","-1","-2",6,"-1",9,3,3,2,2,1,2,2,0,2,-1,-1,-1,-1,2,2,-1,2,-3,2,1,"A",-2,"-2","-2",1,5,1,2,0,"12152000",5,5,-2,-2,-2,170,5,5,-2,-2,-2,5,-2,5,5,5,3,5,-2,-2,-2,"-1","-1",-1,-2,-2,5,-2,-2,,,,,,,,,,,,,,,,,,,,,,,,,,-2,-2
101541,"JUDSON COLLEGE","302 BIBB ST","MARION","AL","36756",1,5,"DAVID E POTTS","PRESIDENT","3346835100","3346835157","3346835110","630288850","078958741","00102300",1,"www.judson.edu",2,1,2,4,5,1,2,2,30,1,14,0,1,0,2,2,2,2,31,6,1,"A",-2,"-2","-2",1,1,1,1,81,"110600",1,1,-2,-2,-2,81,2,2,-2,-2,-2,1,5,1,1,1,2,1,-2,-2,-2,"071999","062000",1,-2,-2,1,-2,-2,1,-2,-2,1,-2,1,1,0,1,0,0,0,2,2,1,14816,14816,14816,15016,15016,15016,10216,10216,10216,288,0,0
101569,"LAWSON STATE COMMUNITY COLLEGE","3060 WILSON RD SW","BIRMINGHAM","AL","352211717",1,5,"PERRY W WARD","PRESIDENT","2059252515","2059296335","2059296309","630641064","067109926","00105900",1,"www.ls.cc.al.us",4,2,1,1,3,1,2,2,40,1,97,0,0,0,1,2,2,2,40,1,1,"A",-2,"-2","-2",1,1,1,1,81,"111100",1,1,-2,-2,-2,81,1,1,-2,-2,-2,1,-2,1,1,1,1,1,-2,-2,-2,"101999","092000",1,1,1,1,-2,-2,1,-2,-2,1,-2,1,1,0,1,0,1,1,2,2,1,,,,7927,7927,9079,4856,4856,6008,1251,0,1
101587,"UNIVERSITY OF WEST ALABAMA","STATION ONE","LIVINGSTON","AL","35470",1,5,"DR ED D ROACH","PRESIDENT","2056523400","2056523576","2056523578","636001100","968832394","00102400",1,"www.uwa.edu",1,1,1,1,7,1,1,2,20,1,41,0,0,0,2,2,2,2,21,6,1,"A",-2,"-2","-2",1,1,1,1,81,"110200",1,1,-2,-2,-2,81,1,1,-2,-2,-2,1,1,5,1,1,1,1,-2,-2,-2,"101999","092000",2,1,1,1,-2,-2,1,-2,-2,1,-2,1,1,1,1,1,0,1,2,2,1,,,,,,,,,,1730,0,0
101602,"LURLEEN B WALLACE JUNIOR COLLEGE","HWY 84 E","ANDALUSIA","AL","364201418",1,5,"SETH HAMMETT","PRESIDENT","33422265912271","33422265912272","33422265912273","630576487","039570254","00898800",1,"lbw.edu",4,2,1,1,3,1,2,2,40,1,15,0,0,0,2,2,2,2,40,6,1,"A",-2,"-2","-2",1,1,1,1,81,"111100",1,1,-2,-2,-2,81,1,1,-2,-2,-2,1,-2,5,1,1,1,1,-2,-2,-2,"101999","092000",1,1,1,1,-2,-2,1,-2,-2,1,-2,1,1,0,1,1,1,1,1,2,1,,,,8090,8090,9650,4040,4040,5600,666,0,0
101648,"MARION MILITARY INSTITUTE","1101 WASHINGTON ST","MARION","AL","36756",1,5,"LTG Robert F. Foley","PRESIDENT","3346832303","3346832309","3346832305","630288853","072092182","00102600",1,"www.marionmilitary.org",5,2,2,3,4,1,2,2,40,1,16,1,10,9,2,2,2,2,40,6,1,"A",-2,"-2","-2",1,1,1,1,81,"111400",1,1,-2,-2,-2,81,1,1,-2,-2,-2,1,-2,1,1,1,2,1,-2,-2,-2,"061999","052000",1,-2,-2,1,-2,-2,1,-2,-2,1,-2,2,2,-2,-2,-2,-2,-2,1,2,1,15600,15600,16600,,,,13126,13126,14126,175,0,0
101657,"MASTERS INSTITUTE OF COSMETOLOGY","8215 STEPHANIE ST","HUNTSVILLE","AL","35802",1,5,"ANN BRAY","CORPORATION PRESIDENT","2058818587","2058818587","2058818587","630734622","-1","02205500",5,"-1",9,3,3,2,2,1,2,2,0,2,-1,-1,-1,-1,2,2,-1,2,-3,2,1,"A",-2,"-2","-2",1,5,1,2,0,"12152000",5,5,-2,-2,-2,170,5,5,-2,-2,-2,5,-2,5,5,5,3,5,-2,-2,-2,"-1","-1",-1,-2,-2,5,-2,-2,,,,,,,,,,,,,,,,,,,,,,,,,,-2,-2
101675,"MILES COLLEGE","5500 MYRON MASSEY BLVD","FAIRFIELD","AL","35064",1,5,"ALBERT J H SLOAN II","PRESIDENT","2059291000","2059291665","2059291657","630400608","075460758","00102800",1,"-1",2,1,2,4,5,1,2,2,30,1,99,0,0,0,1,2,2,2,32,3,1,"A",-2,"-2","-2",1,1,1,1,81,"110600",1,1,-2,-2,-2,81,1,1,-2,-2,-2,1,1,5,1,1,2,1,-2,-2,-2,"071999","062000",1,-2,-2,1,-2,-2,1,-2,-2,1,-2,1,1,1,1,1,1,0,3,2,1,10793,10793,10793,10668,10668,10668,7668,7668,7668,1460,0,1
101693,"UNIVERSITY OF MOBILE","PO BOX 13220","MOBILE","AL","366630220",1,5,"MARK FOLEY","PRESIDENT","3346755990","3344422252","3344422220","630417508","082061185","00102900",1,"www.umobile.edu",2,1,2,4,7,1,1,2,20,1,20,1,0,1,2,2,2,2,21,2,1,"A",-2,"-2","-2",1,1,1,1,81,"110600",1,1,-2,-2,-2,81,1,1,-2,-2,-2,1,1,5,1,1,2,1,-2,-2,-2,"071999","062000",1,-2,-2,1,-2,-2,1,-2,-2,1,-2,1,1,0,1,1,1,1,3,2,1,13205,13205,13205,14160,14160,14160,9160,9160,9160,1700,0,0
101709,"UNIVERSITY OF MONTEVALLO","STATION 6001","MONTEVALLO","AL","35115",1,5,"ROBERT MCCHESNEY","PRESIDENT","2056656155","2056656050","2056656030","636000720","077642619","00100400",1,"www.Montevallo.edu",1,1,1,1,8,1,1,2,20,1,13,0,0,1,2,2,2,2,21,3,1,"A",-2,"-2","-2",1,1,1,1,81,"111000",1,1,-2,-2,-2,81,1,1,-2,-2,-2,1,1,5,1,1,1,1,-2,-2,-2,"101999","092000",1,2,1,1,-2,-2,1,-2,-2,1,-2,1,1,0,1,1,0,1,3,2,1,10042,10042,13150,10042,10042,13150,6798,6798,9906,2651,0,0
101736,"NORTHWEST SHOALS COMMUNITY COLLEGE-MUSCLE SHOALS","800 GEORGE WALLACE BLVD","MUSCLE SHOALS","AL","35661",1,5,"JAMES WADE","PRESIDENT","2563315200","2563315368","2563315362","630513822","018777714","00569700",1,"www.nwscc.cc.al.us",4,2,1,1,3,1,2,2,40,1,13,2,0,1,2,2,-1,2,40,4,1,"A",-2,"-2","-2",1,2,1,1,11,"12152000",1,4,-2,-2,1,81,1,1,-2,-2,-2,1,-2,1,1,1,1,1,-2,-2,-2,"101999","092000",3,1,1,1,-2,-2,1,-2,-2,1,-2,1,1,0,1,1,1,1,1,2,1,5505,5505,6945,7755,7755,9195,4155,4155,5595,2669,0,0
101879,"UNIVERSITY OF NORTH ALABAMA","UNA BOX 5121","FLORENCE","AL","356320001",1,5,"ROBERT L POTTS","PRESIDENT","2567654100","2567654278","2567654318","636000893","063659577","00101600",1,"www.una.edu",1,1,1,1,8,1,1,2,20,1,9,2,1,1,2,2,2,2,21,2,1,"A",-2,"-2","-2",1,1,1,1,81,"111000",1,1,-2,-2,-2,81,1,1,-2,-2,-2,1,1,1,1,1,1,1,-2,-2,-2,"101999","092000",3,1,1,1,-2,-2,1,-2,-2,1,-2,1,1,1,1,1,1,1,1,2,1,,,,,,,,,,4770,0,0
101897,"NORTHEAST ALABAMA COMMUNITY COLLEGE","HWY 35 W","RAINSVILLE","AL","35986",1,5,"CHARLES PENDLEY","PRESIDENT","2056384418","2056384418227","2056384418222","630504999","082056763","00103100",1,"www.nacc.cc.al.us",4,2,1,1,3,1,2,2,40,1,1,7,1,1,2,2,2,2,40,6,1,"A",-2,"-2","-2",1,1,1,1,81,"111100",1,1,-2,-2,-2,81,1,1,-2,-2,-2,1,-2,5,1,1,1,1,-2,-2,-2,"101999","092000",1,1,1,1,-2,-2,1,-2,-2,1,-2,2,2,-2,-2,-2,-2,-2,2,2,1,,,,,,,3204,3204,4260,1137,0,0
101912,"OAKWOOD COLLEGE","7000 ADVENTIST BLVD NW","HUNTSVILLE","AL","35896",1,5,"DELBERT W BAKER","PRESIDENT","2567267000","8008245321","8008245312","-1","072095326","00103300",1,"www.oakwood.edu",2,1,2,4,5,1,2,2,30,1,80,0,0,1,1,2,2,2,32,4,1,"A",-2,"-2","-2",1,1,1,1,81,"110600",1,1,-2,-2,-2,81,1,1,-2,-2,-2,1,1,5,1,1,2,1,-2,-2,-2,"071999","062000",1,-2,-2,1,-2,-2,1,-2,-2,1,-2,2,2,-2,-2,-2,-2,-2,3,2,1,,,,,,,,,,1664,0,1
101949,"ALABAMA SOUTHERN COMMUNITY COLLEGE","2800 SOUTH ALABAMA AVENUE","MONROEVILLE","AL","36460",1,5,"JOHN A JOHNSON","PRESIDENT","3345753156600","3345753156256","3345753156222","630503016","081384315","00103400",1,"www.ascc.edu",4,2,1,1,3,1,2,2,40,1,36,1,0,0,2,2,-1,2,40,6,1,"A",-2,"-2","-2",1,2,1,1,11,"12152000",1,4,-2,-2,1,81,1,1,-2,-2,-2,1,-2,1,1,1,1,1,-2,-2,-2,"101999","092000",1,1,1,1,-2,-2,1,-2,-2,1,-2,1,1,0,1,1,0,1,1,2,1,,,,9180,9180,10620,5580,5580,7020,972,0,0
101958,"PRINCE INSTITUTE OF PROFESSIONAL STUDIES INC","7735 ATLANTA HWY","MONTGOMERY","AL","361174231",1,5,"Patricia L. Hill","President","3342711670","3312711670","3342711670","630710076","163355274","02296000",1,"princeinstitute.com",6,2,3,2,3,1,2,2,40,1,10,0,1,1,2,2,2,2,40,2,1,"A",-2,"-2","-2",1,1,1,1,81,"111400",1,1,-2,-2,-2,81,1,1,-2,-2,-2,1,-2,1,1,1,3,1,-2,-2,-2,"071999","062000",1,-2,-2,1,-2,-2,1,-2,-2,1,-2,2,2,-2,-2,-2,-2,-2,3,2,1,,,,,,,,,,74,0,0
101985,"RAYS UNIVERSITY OF BEAUTY","412 S COURT ST","FLORENCE","AL","35630",1,5,"-1","-1","2057645411","-1","-1","-1","-1","-2",6,"-1",9,3,3,2,2,1,2,2,0,2,-1,-1,-1,-1,2,2,-1,2,-3,2,1,"A",-2,"-2","-2",1,5,1,2,0,"12152000",5,5,-2,-2,-2,170,5,5,-2,-2,-2,5,-2,5,5,5,3,5,-2,-2,-2,"-1","-1",-1,-2,-2,5,-2,-2,,,,,,,,,,,,,,,,,,,,,,,,,,-2,-2
101994,"REID STATE TECHNICAL COLLEGE","I65 AND HWY 83","EVERGREEN","AL","36401",1,5,"DR DOUGLAS M LITTLES","PRESIDENT","3345781313108","3345781313120","3345781313108","630510731","625181912","00569200",1,"www.rstc.cc.al.us",4,2,1,1,3,1,2,2,40,1,47,1,0,0,2,2,2,2,40,6,1,"A",-2,"-2","-2",1,1,1,1,81,"111100",1,1,-2,-2,-2,81,1,1,-2,-2,-2,1,-2,5,1,1,1,1,-2,-2,-2,"101999","092000",1,1,1,1,-2,-2,1,-2,-2,1,-2,2,2,-2,-2,-2,-2,-2,3,2,1,,,,7620,7620,9120,4120,4120,5620,507,0,0
102030,"BISHOP STATE COMMUNITY COLLEGE","351 NORTH BROAD STREET","MOBILE","AL","366035898",1,5,"YVONNE KENNEDY","PRESIDENT","3346906416","3346906458","3346906421","630507477","020872420","00103000",1,"bscc.cc.al.us",4,2,1,1,3,1,2,2,40,1,59,1,1,0,1,2,-1,2,40,2,1,"A",-2,"-2","-2",1,2,1,1,11,"12152000",1,4,-2,-2,1,81,1,1,-2,-2,-2,1,-2,5,1,1,1,1,-2,-2,-2,"101999","092000",1,1,1,1,-2,-2,1,-2,-2,1,-2,1,1,0,1,1,0,1,1,2,1,,,,8790,8790,10038,4190,4190,5438,2758,0,1
102049,"SAMFORD UNIVERSITY","800 LAKESHORE DR","BIRMINGHAM","AL","352292240",1,5,"THOMAS E CORTS","PRESIDENT","2057262011","2057262905","2057262901","630312914","075455410","00103600",1,"www.samford.edu",2,1,2,4,9,1,1,1,11,1,7,0,1,1,2,2,2,2,21,3,1,"A",-2,"-2","-2",1,1,1,1,81,"110600",1,1,-2,-2,-2,81,1,1,-2,-2,-2,1,1,1,1,1,2,1,-2,-2,-2,"061999","052000",1,-2,-2,1,-2,-2,1,-2,-2,1,-2,1,1,1,1,1,1,1,3,1,1,19432,19432,19432,19432,19432,19432,14658,14658,14658,4106,0,0
102058,"SELMA UNIVERSITY","1501 LAPSLEY ST","SELMA","AL","36701",1,5,"JAMES C CARTER","INTERIM PRESIDENT","3348722533","3348744827","3348722533","630367461","-1","00103700",5,"-1",2,1,2,4,5,1,2,2,30,1,-1,-1,-1,-1,1,2,-1,2,-3,6,1,"A",-2,"-2","-2",1,5,1,2,0,"12152000",5,5,-2,-2,-2,170,5,5,-2,-2,-2,5,-2,5,5,5,2,5,-2,-2,-2,"-1","-1",-1,-2,-2,5,-2,-2,,,,,,,,,,,,,,,,,,,,,,,,,,-2,-2
102067,"SHELTON STATE COMMUNITY COLLEGE","9500 OLD GREENSBORO RD","TUSCALOOSA","AL","35405",1,5,"Rick Rogers","PRESIDENT","2053912347","2057591541","2057591541","-1","159134618","00569100",1,"www.shelton.cc.al.us",4,2,1,1,3,1,2,2,40,1,27,0,1,1,2,2,2,2,40,2,1,"A",-2,"-2","-2",1,1,1,1,81,"111100",1,1,1,102067,-2,81,1,1,-2,-2,-2,1,-2,1,1,1,1,1,-2,-2,-2,"101999","092000",3,1,1,1,-2,-2,1,-2,-2,1,-2,1,1,0,1,1,0,1,2,2,1,,,,7810,7810,9250,5010,5010,6450,3635,0,0
102076,"SNEAD STATE COMMUNITY COLLEGE","220 N WALNUT ST","BOAZ","AL","359570734",1,5,"JOHNNY W MCALPINE","PRESIDENT","2565935120","2568404127","2568404107","630521412","038268801","00103800",1,"snead.cc.al.us",4,2,1,1,3,1,2,2,40,1,3,1,0,1,2,2,2,2,40,6,1,"A",-2,"-2","-2",1,1,1,1,81,"111100",1,1,-2,-2,-2,81,1,1,-2,-2,-2,1,-2,5,1,1,1,1,-2,-2,-2,"101999","092000",1,1,1,1,-2,-2,1,-2,-2,1,-2,1,1,0,1,1,0,1,1,2,1,6368,6368,7776,7568,7568,8976,4568,4568,5976,1188,0,0
102094,"UNIVERSITY OF SOUTH ALABAMA","307 N UNIVERSITY BLVD","MOBILE","AL","366880002",1,5,"V GORDON MOULTON","PRESIDENT","3344606101","3344606231","3344606141","630477348","172750234","00105700",1,"www.southalabama.edu",1,1,1,1,9,1,1,1,11,1,15,1,3,1,2,2,1,2,16,2,1,"A",-2,"-2","-2",1,1,1,1,81,"111000",1,1,1,102094,-2,81,1,1,-2,-2,-2,1,1,5,1,1,1,1,1,102094,-2,"101999","092000",1,1,1,1,1,102094,1,1,102094,1,-2,1,1,0,1,1,1,1,1,2,1,9498,9498,11678,10988,10988,13168,5284,5284,7464,9082,0,0
102100,"UNIVERSITY OF SOUTH ALABAMA-BALDWIN","10 N SUMMIT","FAIRHOPE","AL","36532",1,5,"PHILIP NORRIS","DIRECTOR","3349288133","3344606231","3344606141","630477348","-1","001057A1",2,"www.southalabama.edu",1,1,1,1,7,1,1,2,20,1,-1,-1,-1,-1,2,2,-2,2,-3,4,1,"A",-2,"-2","-2",1,1,1,1,81,"111000",1,1,2,102094,-2,81,2,4,-2,-2,4,4,-2,5,5,5,-2,1,2,102094,-2,"-2","-2",-2,-2,-2,1,2,102094,1,2,102094,,,,,,,,,,,,1,,,,10988,10988,13168,5284,5284,7464,5582,-1,-1
102119,"SOUTHEASTERN INSTITUTE OF TECHNOLOGY","300 SPARKMAN DR","HUNTSVILLE","AL","35807",1,5,"RAYMOND WATSON JR","PRESIDENT","2058379726","-1","2058379726","-1","-1","-2",6,"-1",2,1,2,3,9,2,1,2,10,1,-1,-1,-1,-1,2,2,-1,2,-3,2,1,"A",-2,"-2","-2",1,5,1,2,0,"12152000",5,5,-2,-2,-2,170,5,5,-2,-2,-2,5,-2,5,5,5,2,5,-2,-2,-2,"-1","-1",-1,-2,-2,5,-2,-2,,,,,,,,,,,,,,,,,,,,,,,,,,-2,-2
102216,"SOUTHERN COMMUNITY COLLEGE","205 S MAIN ST","TUSKEGEE","AL","360830688",1,5,"LAWRENCE F HAYGOOD JR","PRESIDENT","33472752203022","3347275220","3347275220","630589323","008607038","01123700",1,"www.haygood.com/scc.htm",5,2,2,3,4,1,2,2,40,1,-1,-1,-1,-1,2,2,2,2,-3,6,1,"A",-2,"-2","-2",1,1,1,1,81,"112200",1,1,-2,-2,-2,81,5,4,-2,-2,1,4,-2,5,5,5,2,4,-2,-2,1,"011998","011998",1,-2,-2,5,-2,-2,1,-2,-2,1,-2,2,2,-2,-2,-2,-2,-2,1,2,1,,,,11775,11775,11775,6500,6500,6500,38,-1,-1
102234,"SPRING HILL COLLEGE","4000 DAUPHIN ST","MOBILE","AL","366081791",1,5,"GREGORY F LUCEY, S.J.","PRESIDENT","3343804000","3343803460","3343803030","630302179","072627243","00104100",1,"www.shc.edu",2,1,2,4,7,1,1,2,20,1,14,1,1,3,2,2,2,2,21,2,1,"A",-2,"-2","-2",1,1,1,1,81,"111600",1,1,-2,-2,-2,81,1,1,-2,-2,-2,1,1,1,1,1,2,1,-2,-2,-2,"061999","052000",1,-2,-2,1,-2,-2,1,-2,-2,1,-2,1,1,0,1,1,1,1,3,2,1,24982,24982,24982,24464,24464,24464,19214,19214,19214,1206,0,0
